x,y1,y2
-963,21.422669999999982,5.29,6.86,5.3,6.85
-962,19.87360000000001,5.3,6.85,5.3,6.84
-961,21.140989999999988,5.31,6.85,5.3,6.82
-960,21.00018,5.31,6.85,5.31,6.84
-959,20.859370000000013,5.29,6.84,5.3,6.83
-958,22.26758000000001,5.31,6.84,5.31,6.83
-957,18.993499999999983,5.3,6.85,5.31,6.82
-956,19.732820000000004,5.3,6.84,5.3,6.83
-955,17.726099999999974,5.3,6.86,5.31,6.83
-954,21.317049999999995,5.31,6.85,5.31,6.84
-953,21.35226,5.31,6.86,5.31,6.83
-952,21.317049999999995,5.3,6.85,5.29,6.83
-951,20.577729999999974,5.3,6.85,5.28,6.82
-950,20.859370000000013,5.33,6.86,5.29,6.83
-949,21.105799999999988,5.3,6.86,5.3,6.83
-948,20.542509999999993,5.31,6.84,5.31,6.82
-947,20.964969999999994,5.32,6.85,5.3,6.84
-946,20.049680000000023,5.32,6.85,5.3,6.82
-945,20.753750000000025,5.32,6.85,5.3,6.83
-944,22.478819999999985,5.3,6.84,5.3,6.83
-943,21.105799999999988,5.32,6.85,5.3,6.83
-942,23.85183999999998,5.31,6.85,5.29,6.82
-941,19.31033000000002,5.31,6.85,5.31,6.82
-940,20.824160000000006,5.31,6.85,5.3,6.83
-939,19.768010000000004,5.31,6.86,5.3,6.83
-938,22.126770000000022,5.3,6.87,5.31,6.83
-937,21.809939999999983,5.3,6.86,5.3,6.83
-936,19.239930000000015,5.29,6.86,5.31,6.83
-935,21.45789000000002,5.31,6.85,5.3,6.83
-934,18.57101,5.31,6.85,5.3,6.84
-933,20.71854000000002,5.31,6.85,5.3,6.83
-932,20.542509999999993,5.31,6.85,5.3,6.83
-931,21.211430000000007,5.32,6.84,5.29,6.83
-930,22.091549999999984,5.3,6.87,5.29,6.84
-929,19.908839999999998,5.29,6.85,5.29,6.84
-928,23.04210999999998,5.3,6.85,5.29,6.83
-927,19.591979999999978,5.3,6.86,5.29,6.84
-926,19.52157999999997,5.3,6.85,5.31,6.84
-925,21.704319999999996,5.31,6.85,5.29,6.83
-924,24.16867000000002,5.33,6.85,5.29,6.86
-923,18.67667,5.31,6.85,5.3,6.83
-922,21.809939999999983,5.3,6.85,5.29,6.86
-921,21.176210000000026,5.31,6.84,5.29,6.85
-920,19.908839999999998,5.3,6.83,5.3,6.83
-919,22.58447000000001,5.3,6.84,5.29,6.84
-918,19.52157999999997,5.3,6.86,5.31,6.84
-917,20.436890000000005,5.3,6.84,5.3,6.83
-916,20.577729999999974,5.31,6.84,5.29,6.84
-915,22.901279999999986,5.3,6.85,5.3,6.84
-914,22.373199999999997,5.3,6.85,5.3,6.82
-913,22.65485000000001,5.29,6.84,5.29,6.84
-912,20.859370000000013,5.3,6.84,5.3,6.83
-911,21.140989999999988,5.31,6.84,5.3,6.82
-910,21.00018,5.3,6.85,5.32,6.85
-909,19.662379999999985,5.32,6.85,5.31,6.83
-908,20.472109999999986,5.29,6.85,5.31,6.84
-907,20.894560000000013,5.3,6.84,5.31,6.84
-906,20.577729999999974,5.3,6.85,5.3,6.83
-905,21.73950000000002,5.28,6.84,5.3,6.83
-904,18.465390000000014,5.3,6.85,5.3,6.85
-903,21.246640000000014,5.32,6.85,5.3,6.83
-902,21.07062000000002,5.3,6.86,5.3,6.85
-901,19.41595000000001,5.3,6.85,5.31,6.84
-900,20.64816000000002,5.29,6.86,5.29,6.81
-899,19.31033000000002,5.28,6.85,5.3,6.82
-898,18.359770000000026,5.31,6.85,5.28,6.82
-897,20.577729999999974,5.3,6.86,5.29,6.85
-896,20.71854000000002,5.3,6.86,5.29,6.83
-895,19.45114000000001,5.3,6.86,5.29,6.82
-894,18.042939999999987,5.31,6.87,5.3,6.83
-893,18.500609999999995,5.29,6.85,5.3,6.85
-892,19.239930000000015,5.29,6.85,5.3,6.85
-891,21.704319999999996,5.29,6.85,5.29,6.83
-890,20.190459999999973,5.29,6.84,5.3,6.83
-889,19.97924999999998,5.3,6.85,5.28,6.83
-888,21.985929999999996,5.29,6.85,5.29,6.83
-887,19.768010000000004,5.3,6.86,5.29,6.84
-886,20.049680000000023,5.3,6.86,5.29,6.85
-885,20.401700000000005,5.29,6.86,5.3,6.84
-884,20.577729999999974,5.3,6.86,5.3,6.83
-883,18.852660000000014,5.32,6.85,5.3,6.84
-882,19.41595000000001,5.3,6.85,5.3,6.83
-881,19.134310000000028,5.3,6.84,5.31,6.83
-880,21.281859999999995,5.31,6.85,5.29,6.83
-879,19.87360000000001,5.31,6.84,5.32,6.83
-878,21.140989999999988,5.29,6.85,5.29,6.82
-877,20.190459999999973,5.3,6.84,5.29,6.84
-876,19.62716999999998,5.31,6.85,5.29,6.84
-875,19.62716999999998,5.3,6.85,5.3,6.85
-874,19.41595000000001,5.3,6.85,5.3,6.85
-873,18.747070000000008,5.31,6.83,5.29,6.85
-872,22.23239000000001,5.29,6.85,5.3,6.85
-871,19.06389999999999,5.29,6.84,5.3,6.84
-870,21.03539999999998,5.3,6.86,5.29,6.84
-869,20.859370000000013,5.31,6.86,5.3,6.83
-868,22.795680000000004,5.31,6.85,5.3,6.83
-867,20.084870000000024,5.3,6.85,5.3,6.83
-866,22.443600000000004,5.32,6.84,5.31,6.85
-865,20.577729999999974,5.3,6.84,5.31,6.84
-864,19.62716999999998,5.31,6.86,5.29,6.83
-863,21.140989999999988,5.29,6.85,5.29,6.83
-862,21.38745,5.28,6.84,5.31,6.82
-861,20.788940000000025,5.3,6.85,5.3,6.83
-860,20.120060000000024,5.3,6.85,5.3,6.84
-859,21.140989999999988,5.3,6.86,5.31,6.85
-858,21.281859999999995,5.31,6.86,5.29,6.86
-857,20.155269999999973,5.29,6.85,5.3,6.85
-856,22.021149999999977,5.3,6.84,5.3,6.85
-855,21.88033999999999,5.3,6.85,5.3,6.85
-854,19.662379999999985,5.32,6.86,5.27,6.84
-853,21.211430000000007,5.31,6.87,5.29,6.83
-852,21.669100000000014,5.28,6.84,5.31,6.83
-851,22.514040000000023,5.28,6.84,5.31,6.84
-850,20.436890000000005,5.3,6.85,5.29,6.82
-849,20.753750000000025,5.3,6.87,5.3,6.83
-848,19.45114000000001,5.31,6.85,5.31,6.83
-847,18.67667,5.3,6.84,5.29,6.83
-846,22.795680000000004,5.31,6.86,5.3,6.85
-845,19.97924999999998,5.3,6.86,5.29,6.84
-844,19.48635999999999,5.32,6.86,5.3,6.85
-843,20.64816000000002,5.31,6.86,5.3,6.84
-842,22.161990000000003,5.31,6.85,5.28,6.83
-841,21.176210000000026,5.31,6.85,5.3,6.83
-840,21.00018,5.31,6.85,5.29,6.83
-839,20.64816000000002,5.29,6.85,5.28,6.84
-838,22.514040000000023,5.3,6.85,5.3,6.84
-837,21.38745,5.29,6.84,5.3,6.84
-836,20.68335000000002,5.29,6.84,5.29,6.84
-835,21.317049999999995,5.29,6.85,5.29,6.84
-834,20.472109999999986,5.29,6.86,5.3,6.84
-833,21.317049999999995,5.29,6.87,5.29,6.83
-832,20.3313,5.29,6.85,5.3,6.84
-831,22.26758000000001,5.29,6.84,5.3,6.86
-830,19.87360000000001,5.3,6.85,5.3,6.85
-829,21.00018,5.32,6.86,5.3,6.84
-828,20.190459999999973,5.31,6.84,5.29,6.83
-827,20.26085999999998,5.3,6.85,5.29,6.83
-826,20.859370000000013,5.31,6.85,5.3,6.83
-825,21.03539999999998,5.3,6.86,5.3,6.83
-824,20.542509999999993,5.31,6.85,5.29,6.85
-823,19.80322000000001,5.31,6.85,5.3,6.83
-822,21.73950000000002,5.31,6.86,5.29,6.83
-821,20.401700000000005,5.3,6.85,5.3,6.84
-820,20.824160000000006,5.31,6.86,5.29,6.85
-819,21.00018,5.3,6.84,5.3,6.84
-818,20.894560000000013,5.32,6.85,5.3,6.85
-817,20.68335000000002,5.28,6.85,5.31,6.84
-816,19.134310000000028,5.3,6.86,5.28,6.83
-815,18.923099999999977,5.3,6.85,5.28,6.84
-814,20.964969999999994,5.3,6.85,5.3,6.84
-813,19.204709999999977,5.31,6.84,5.3,6.86
-812,19.697569999999985,5.31,6.86,5.31,6.84
-811,20.3313,5.3,6.83,5.29,6.84
-810,21.03539999999998,5.3,6.84,5.3,6.83
-809,19.732820000000004,5.3,6.84,5.3,6.85
-808,22.161990000000003,5.3,6.85,5.31,6.85
-807,21.00018,5.3,6.86,5.3,6.84
-806,21.633910000000014,5.29,6.85,5.3,6.85
-805,21.00018,5.3,6.86,5.3,6.83
-804,20.436890000000005,5.29,6.85,5.29,6.83
-803,20.859370000000013,5.3,6.85,5.31,6.84
-802,21.38745,5.29,6.84,5.28,6.81
-801,21.317049999999995,5.3,6.86,5.31,6.83
-800,18.852660000000014,5.32,6.87,5.29,6.84
-799,20.753750000000025,5.29,6.85,5.28,6.84
-798,22.443600000000004,5.3,6.85,5.28,6.83
-797,20.436890000000005,5.3,6.85,5.3,6.82
-796,19.31033000000002,5.3,6.84,5.3,6.86
-795,19.45114000000001,5.3,6.85,5.3,6.83
-794,19.52157999999997,5.31,6.86,5.3,6.86
-793,22.091549999999984,5.3,6.85,5.3,6.84
-792,22.725250000000017,5.29,6.85,5.3,6.84
-791,21.140989999999988,5.3,6.85,5.3,6.84
-790,20.436890000000005,5.31,6.86,5.3,6.84
-789,21.91552999999999,5.31,6.85,5.28,6.83
-788,19.380769999999984,5.29,6.86,5.29,6.84
-787,19.41595000000001,5.3,6.84,5.27,6.85
-786,19.380769999999984,5.31,6.84,5.28,6.83
-785,19.134310000000028,5.3,6.85,5.31,6.84
-784,20.64816000000002,5.3,6.85,5.3,6.83
-783,20.894560000000013,5.28,6.85,5.31,6.84
-782,19.80322000000001,5.3,6.85,5.3,6.82
-781,24.20389,5.3,6.84,5.3,6.83
-780,23.00693000000001,5.31,6.85,5.32,6.83
-779,19.591979999999978,5.3,6.85,5.3,6.83
-778,19.41595000000001,5.3,6.86,5.3,6.82
-777,19.97924999999998,5.3,6.86,5.29,6.83
-776,19.62716999999998,5.3,6.85,5.3,6.85
-775,19.80322000000001,5.31,6.86,5.3,6.84
-774,19.345550000000003,5.29,6.85,5.29,6.83
-773,21.633910000000014,5.33,6.85,5.3,6.85
-772,18.21895999999998,5.3,6.84,5.3,6.84
-771,22.30279999999999,5.32,6.86,5.29,6.84
-770,19.204709999999977,5.3,6.86,5.3,6.83
-769,19.345550000000003,5.3,6.85,5.29,6.85
-768,20.507319999999993,5.3,6.85,5.31,6.86
-767,17.90213,5.29,6.85,5.31,6.83
-766,19.52157999999997,5.3,6.86,5.31,6.84
-765,19.591979999999978,5.3,6.85,5.3,6.82
-764,20.894560000000013,5.3,6.86,5.31,6.83
-763,19.662379999999985,5.3,6.84,5.29,6.83
-762,20.612919999999974,5.29,6.86,5.3,6.83
-761,20.859370000000013,5.29,6.87,5.29,6.84
-760,20.753750000000025,5.29,6.85,5.29,6.83
-759,19.697569999999985,5.3,6.85,5.31,6.84
-758,19.31033000000002,5.29,6.85,5.29,6.83
-757,20.190459999999973,5.3,6.85,5.29,6.84
-756,18.28937000000002,5.29,6.86,5.3,6.85
-755,20.577729999999974,5.31,6.85,5.31,6.83
-754,19.31033000000002,5.29,6.86,5.3,6.83
-753,20.894560000000013,5.3,6.87,5.31,6.83
-752,20.436890000000005,5.3,6.85,5.3,6.83
-751,19.204709999999977,5.3,6.86,5.3,6.83
-750,20.753750000000025,5.3,6.87,5.31,6.83
-749,18.711850000000027,5.3,6.86,5.29,6.83
-748,19.556789999999978,5.31,6.85,5.28,6.83
-747,21.176210000000026,5.32,6.85,5.3,6.82
-746,21.317049999999995,5.31,6.87,5.31,6.83
-745,19.591979999999978,5.31,6.85,5.29,6.83
-744,20.894560000000013,5.3,6.85,5.3,6.83
-743,21.422669999999982,5.3,6.86,5.29,6.84
-742,23.49975999999998,5.3,6.86,5.3,6.84
-741,21.211430000000007,5.3,6.87,5.3,6.82
-740,22.830899999999986,5.29,6.85,5.3,6.84
-739,20.929779999999994,5.29,6.86,5.31,6.85
-738,20.824160000000006,5.31,6.87,5.31,6.83
-737,21.00018,5.29,6.84,5.3,6.83
-736,19.275120000000015,5.32,6.85,5.3,6.85
-735,21.00018,5.31,6.86,5.31,6.86
-734,21.633910000000014,5.3,6.84,5.29,6.84
-733,22.19717000000003,5.29,6.84,5.3,6.84
-732,21.49306999999999,5.3,6.85,5.29,6.83
-731,20.542509999999993,5.3,6.85,5.3,6.83
-730,21.88033999999999,5.28,6.84,5.3,6.84
-729,20.68335000000002,5.31,6.84,5.31,6.84
-728,20.296080000000018,5.3,6.84,5.3,6.85
-727,22.23239000000001,5.3,6.86,5.31,6.85
-726,21.03539999999998,5.31,6.84,5.29,6.84
-725,22.26758000000001,5.3,6.86,5.3,6.83
-724,20.894560000000013,5.32,6.86,5.3,6.84
-723,20.296080000000018,5.31,6.86,5.3,6.84
-722,21.03539999999998,5.3,6.84,5.31,6.86
-721,17.93732,5.31,6.85,5.3,6.86
-720,19.697569999999985,5.3,6.86,5.3,6.86
-719,19.41595000000001,5.3,6.86,5.31,6.84
-718,20.68335000000002,5.3,6.84,5.3,6.84
-717,20.68335000000002,5.29,6.86,5.3,6.85
-716,20.753750000000025,5.29,6.85,5.31,6.85
-715,20.3313,5.31,6.84,5.3,6.83
-714,21.84512000000001,5.29,6.86,5.3,6.84
-713,20.929779999999994,5.3,6.85,5.31,6.84
-712,20.788940000000025,5.3,6.85,5.29,6.85
-711,21.774720000000002,5.29,6.85,5.29,6.84
-710,20.753750000000025,5.31,6.85,5.31,6.83
-709,19.52157999999997,5.3,6.85,5.3,6.84
-708,19.31033000000002,5.31,6.85,5.3,6.84
-707,20.401700000000005,5.32,6.85,5.31,6.85
-706,22.478819999999985,5.29,6.85,5.31,6.84
-705,19.591979999999978,5.29,6.85,5.3,6.84
-704,19.662379999999985,5.29,6.85,5.29,6.82
-703,21.00018,5.3,6.86,5.31,6.83
-702,19.732820000000004,5.29,6.87,5.3,6.83
-701,20.401700000000005,5.29,6.87,5.3,6.84
-700,20.296080000000018,5.29,6.87,5.31,6.83
-699,20.753750000000025,5.3,6.85,5.29,6.84
-698,21.246640000000014,5.3,6.85,5.29,6.83
-697,19.97924999999998,5.31,6.84,5.3,6.84
-696,21.422669999999982,5.32,6.84,5.29,6.83
-695,21.528290000000027,5.31,6.85,5.29,6.84
-694,19.83841000000001,5.3,6.85,5.29,6.84
-693,20.049680000000023,5.3,6.85,5.3,6.84
-692,19.41595000000001,5.29,6.84,5.29,6.84
-691,22.021149999999977,5.29,6.84,5.29,6.83
-690,20.894560000000013,5.3,6.84,5.29,6.82
-689,21.809939999999983,5.31,6.87,5.3,6.82
-688,19.944029999999998,5.3,6.85,5.31,6.84
-687,22.971679999999992,5.3,6.86,5.29,6.83
-686,20.190459999999973,5.29,6.86,5.3,6.83
-685,20.64816000000002,5.31,6.85,5.3,6.85
-684,21.669100000000014,5.31,6.84,5.3,6.84
-683,19.87360000000001,5.31,6.86,5.3,6.84
-682,21.809939999999983,5.28,6.84,5.3,6.85
-681,20.084870000000024,5.3,6.84,5.3,6.84
-680,19.83841000000001,5.3,6.86,5.31,6.83
-679,17.796510000000012,5.3,6.85,5.3,6.83
-678,19.380769999999984,5.29,6.85,5.3,6.83
-677,21.105799999999988,5.29,6.86,5.29,6.84
-676,21.633910000000014,5.29,6.86,5.29,6.84
-675,22.056370000000015,5.31,6.86,5.29,6.85
-674,19.345550000000003,5.28,6.84,5.28,6.85
-673,20.824160000000006,5.28,6.84,5.31,6.85
-672,20.788940000000025,5.31,6.86,5.3,6.84
-671,22.514040000000023,5.3,6.86,5.3,6.83
-670,21.00018,5.29,6.84,5.3,6.83
-669,20.36649,5.31,6.86,5.31,6.83
-668,20.120060000000024,5.3,6.86,5.3,6.84
-667,19.908839999999998,5.31,6.85,5.32,6.84
-666,21.03539999999998,5.29,6.86,5.31,6.83
-665,20.3313,5.3,6.86,5.32,6.84
-664,21.38745,5.3,6.89,5.31,6.85
-663,21.00018,5.31,6.85,5.31,6.83
-662,19.768010000000004,5.3,6.85,5.31,6.85
-661,23.85183999999998,5.29,6.85,5.32,6.84
-660,19.80322000000001,5.3,6.87,5.32,6.85
-659,21.88033999999999,5.31,6.85,5.31,6.84
-658,21.00018,5.31,6.87,5.3,6.84
-657,20.753750000000025,5.31,6.85,5.29,6.85
-656,21.176210000000026,5.29,6.85,5.3,6.84
-655,22.725250000000017,5.29,6.87,5.3,6.83
-654,22.126770000000022,5.29,6.85,5.3,6.83
-653,21.03539999999998,5.3,6.85,5.3,6.83
-652,19.52157999999997,5.3,6.85,5.31,6.83
-651,23.253330000000005,5.31,6.85,5.31,6.83
-650,19.380769999999984,5.33,6.86,5.3,6.84
-649,20.084870000000024,5.3,6.85,5.28,6.85
-648,20.507319999999993,5.31,6.85,5.31,6.84
-647,23.358979999999974,5.31,6.85,5.3,6.84
-646,23.00693000000001,5.29,6.85,5.3,6.86
-645,19.380769999999984,5.31,6.84,5.3,6.84
-644,20.71854000000002,5.3,6.86,5.29,6.85
-643,20.542509999999993,5.32,6.85,5.3,6.83
-642,20.929779999999994,5.3,6.84,5.3,6.84
-641,22.30279999999999,5.29,6.85,5.31,6.84
-640,21.669100000000014,5.32,6.87,5.29,6.83
-639,21.598689999999976,5.28,6.84,5.29,6.83
-638,19.62716999999998,5.31,6.85,5.3,6.84
-637,18.394990000000007,5.32,6.83,5.29,6.85
-636,21.317049999999995,5.31,6.84,5.3,6.83
-635,20.788940000000025,5.31,6.86,5.31,6.83
-634,22.19717000000003,5.3,6.86,5.3,6.83
-633,18.57101,5.29,6.86,5.3,6.82
-632,19.48635999999999,5.31,6.86,5.31,6.85
-631,20.612919999999974,5.3,6.86,5.31,6.85
-630,19.768010000000004,5.29,6.85,5.3,6.83
-629,20.788940000000025,5.28,6.86,5.3,6.83
-628,21.00018,5.28,6.86,5.3,6.84
-627,21.317049999999995,5.3,6.88,5.3,6.83
-626,21.35226,5.3,6.86,5.31,6.83
-625,20.64816000000002,5.29,6.86,5.3,6.84
-624,19.16953000000001,5.31,6.86,5.3,6.83
-623,21.38745,5.3,6.86,5.29,6.83
-622,19.662379999999985,5.29,6.86,5.29,6.83
-621,20.753750000000025,5.31,6.86,5.3,6.84
-620,20.929779999999994,5.32,6.86,5.3,6.85
-619,19.134310000000028,5.3,6.85,5.31,6.84
-618,18.148559999999975,5.3,6.84,5.3,6.84
-617,20.824160000000006,5.3,6.85,5.31,6.84
-616,21.598689999999976,5.3,6.86,5.3,6.83
-615,20.084870000000024,5.29,6.84,5.31,6.83
-614,20.507319999999993,5.3,6.83,5.29,6.82
-613,21.00018,5.31,6.84,5.3,6.83
-612,20.155269999999973,5.3,6.85,5.29,6.83
-611,19.52157999999997,5.3,6.85,5.31,6.83
-610,20.084870000000024,5.32,6.85,5.3,6.85
-609,20.753750000000025,5.29,6.85,5.3,6.83
-608,21.563480000000027,5.3,6.85,5.3,6.83
-607,22.408389999999997,5.3,6.85,5.3,6.83
-606,20.71854000000002,5.31,6.86,5.29,6.83
-605,20.436890000000005,5.3,6.86,5.3,6.83
-604,22.161990000000003,5.3,6.85,5.3,6.83
-603,21.176210000000026,5.31,6.85,5.3,6.84
-602,20.190459999999973,5.28,6.85,5.31,6.84
-601,21.422669999999982,5.3,6.85,5.3,6.84
-600,21.598689999999976,5.3,6.86,5.29,6.83
-599,20.859370000000013,5.29,6.85,5.31,6.84
-598,21.105799999999988,5.3,6.85,5.29,6.83
-597,19.556789999999978,5.31,6.86,5.3,6.83
-596,21.176210000000026,5.3,6.86,5.31,6.83
-595,20.859370000000013,5.3,6.85,5.3,6.84
-594,21.809939999999983,5.3,6.86,5.3,6.83
-593,21.140989999999988,5.3,6.85,5.3,6.84
-592,20.68335000000002,5.29,6.85,5.3,6.84
-591,20.225709999999992,5.3,6.85,5.3,6.84
-590,19.80322000000001,5.3,6.85,5.3,6.84
-589,20.71854000000002,5.3,6.87,5.31,6.84
-588,19.591979999999978,5.3,6.85,5.28,6.84
-587,20.753750000000025,5.31,6.85,5.31,6.84
-586,20.824160000000006,5.3,6.85,5.29,6.85
-585,20.71854000000002,5.32,6.86,5.31,6.84
-584,19.380769999999984,5.31,6.85,5.3,6.85
-583,21.07062000000002,5.32,6.86,5.31,6.85
-582,20.929779999999994,5.31,6.86,5.3,6.84
-581,20.753750000000025,5.31,6.86,5.29,6.83
-580,20.859370000000013,5.31,6.86,5.29,6.82
-579,22.19717000000003,5.31,6.85,5.3,6.81
-578,20.155269999999973,5.29,6.85,5.29,6.82
-577,20.894560000000013,5.29,6.86,5.29,6.82
-576,21.317049999999995,5.28,6.86,5.29,6.82
-575,20.929779999999994,5.3,6.85,5.3,6.82
-574,19.06389999999999,5.31,6.85,5.3,6.84
-573,21.211430000000007,5.3,6.85,5.3,6.84
-572,23.00693000000001,5.32,6.88,5.3,6.84
-571,22.126770000000022,5.32,6.86,5.3,6.84
-570,20.894560000000013,5.32,6.85,5.29,6.84
-569,22.091549999999984,5.3,6.87,5.29,6.83
-568,20.190459999999973,5.29,6.87,5.3,6.85
-567,19.87360000000001,5.3,6.87,5.28,6.82
-566,18.782260000000008,5.3,6.87,5.28,6.83
-565,19.97924999999998,5.3,6.86,5.29,6.84
-564,20.507319999999993,5.28,6.87,5.29,6.83
-563,20.472109999999986,5.3,6.85,5.3,6.82
-562,18.500609999999995,5.31,6.84,5.28,6.84
-561,20.577729999999974,5.29,6.86,5.29,6.82
-560,19.62716999999998,5.29,6.86,5.3,6.83
-559,21.38745,5.3,6.85,5.31,6.83
-558,19.97924999999998,5.3,6.85,5.3,6.83
-557,20.894560000000013,5.31,6.85,5.31,6.84
-556,22.161990000000003,5.32,6.85,5.31,6.84
-555,20.26085999999998,5.31,6.86,5.3,6.86
-554,20.436890000000005,5.3,6.86,5.31,6.84
-553,20.71854000000002,5.3,6.85,5.29,6.84
-552,21.00018,5.31,6.86,5.3,6.84
-551,19.732820000000004,5.3,6.86,5.3,6.84
-550,20.68335000000002,5.3,6.86,5.3,6.83
-549,18.817470000000014,5.3,6.87,5.29,6.82
-548,20.894560000000013,5.31,6.86,5.3,6.83
-547,22.830899999999986,5.29,6.86,5.3,6.83
-546,22.690060000000017,5.3,6.87,5.29,6.83
-545,20.436890000000005,5.32,6.87,5.3,6.82
-544,20.190459999999973,5.32,6.86,5.3,6.83
-543,20.612919999999974,5.31,6.88,5.29,6.83
-542,19.697569999999985,5.31,6.87,5.29,6.84
-541,19.06389999999999,5.3,6.86,5.29,6.83
-540,20.612919999999974,5.3,6.86,5.29,6.83
-539,19.556789999999978,5.3,6.87,5.3,6.83
-538,22.408389999999997,5.32,6.85,5.3,6.84
-537,21.317049999999995,5.31,6.86,5.31,6.84
-536,22.373199999999997,5.3,6.84,5.31,6.83
-535,19.134310000000028,5.31,6.85,5.3,6.83
-534,20.190459999999973,5.31,6.85,5.3,6.84
-533,19.697569999999985,5.3,6.87,5.3,6.83
-532,22.408389999999997,5.3,6.85,5.3,6.84
-531,20.36649,5.29,6.86,5.3,6.83
-530,21.00018,5.3,6.85,5.29,6.84
-529,20.472109999999986,5.29,6.85,5.29,6.84
-528,21.73950000000002,5.29,6.86,5.29,6.84
-527,20.859370000000013,5.32,6.86,5.3,6.84
-526,20.64816000000002,5.3,6.87,5.29,6.84
-525,19.48635999999999,5.3,6.85,5.3,6.84
-524,22.056370000000015,5.31,6.85,5.3,6.84
-523,18.359770000000026,5.29,6.85,5.28,6.85
-522,22.478819999999985,5.29,6.86,5.3,6.84
-521,21.140989999999988,5.3,6.87,5.28,6.83
-520,20.507319999999993,5.3,6.86,5.28,6.84
-519,21.03539999999998,5.29,6.87,5.29,6.84
-518,20.68335000000002,5.31,6.85,5.3,6.85
-517,19.62716999999998,5.3,6.87,5.28,6.84
-516,20.436890000000005,5.3,6.86,5.29,6.83
-515,21.176210000000026,5.32,6.86,5.3,6.83
-514,23.746190000000013,5.3,6.86,5.3,6.84
-513,19.62716999999998,5.3,6.86,5.3,6.83
-512,22.443600000000004,5.32,6.85,5.29,6.84
-511,20.577729999999974,5.3,6.84,5.29,6.85
-510,19.134310000000028,5.32,6.86,5.29,6.83
-509,20.894560000000013,5.3,6.85,5.28,6.82
-508,20.225709999999992,5.29,6.86,5.29,6.83
-507,18.394990000000007,5.29,6.87,5.3,6.82
-506,19.87360000000001,5.28,6.87,5.3,6.83
-505,19.41595000000001,5.3,6.88,5.31,6.84
-504,19.768010000000004,5.31,6.86,5.3,6.84
-503,20.26085999999998,5.3,6.88,5.3,6.83
-502,20.894560000000013,5.29,6.86,5.3,6.83
-501,19.52157999999997,5.3,6.86,5.29,6.84
-500,22.23239000000001,5.3,6.85,5.28,6.84
-499,19.380769999999984,5.31,6.86,5.3,6.83
-498,20.788940000000025,5.3,6.85,5.28,6.83
-497,21.176210000000026,5.29,6.85,5.3,6.84
-496,20.542509999999993,5.3,6.84,5.3,6.84
-495,22.65485000000001,5.29,6.84,5.31,6.84
-494,19.345550000000003,5.3,6.85,5.3,6.83
-493,20.894560000000013,5.29,6.86,5.28,6.85
-492,21.140989999999988,5.28,6.86,5.3,6.83
-491,20.296080000000018,5.29,6.85,5.28,6.84
-490,20.472109999999986,5.31,6.85,5.3,6.84
-489,21.91552999999999,5.3,6.84,5.3,6.83
-488,20.436890000000005,5.29,6.85,5.29,6.83
-487,21.633910000000014,5.3,6.86,5.29,6.83
-486,21.105799999999988,5.29,6.85,5.29,6.84
-485,19.732820000000004,5.32,6.85,5.29,6.83
-484,20.084870000000024,5.3,6.85,5.29,6.81
-483,19.52157999999997,5.3,6.84,5.29,6.83
-482,20.014430000000004,5.3,6.86,5.29,6.84
-481,18.007720000000006,5.3,6.88,5.29,6.84
-480,20.401700000000005,5.3,6.87,5.3,6.85
-479,21.35226,5.3,6.85,5.3,6.83
